TiSId;Índice;Ticker;Data;Cotação
56;USD2BRL;BMFXTWO Index;30/01/2015;2,6894
56;USD2BRL;BMFXTWO Index;29/01/2015;2,6142
56;USD2BRL;BMFXTWO Index;28/01/2015;2,5829
56;USD2BRL;BMFXTWO Index;27/01/2015;2,5747
56;USD2BRL;BMFXTWO Index;26/01/2015;2,5895
56;USD2BRL;BMFXTWO Index;23/01/2015;2,5863
56;USD2BRL;BMFXTWO Index;22/01/2015;2,5657
56;USD2BRL;BMFXTWO Index;21/01/2015;2,6038
56;USD2BRL;BMFXTWO Index;20/01/2015;2,6103
56;USD2BRL;BMFXTWO Index;19/01/2015;2,6366
56;USD2BRL;BMFXTWO Index;16/01/2015;2,6207
56;USD2BRL;BMFXTWO Index;15/01/2015;2,6292
56;USD2BRL;BMFXTWO Index;14/01/2015;2,6149
56;USD2BRL;BMFXTWO Index;13/01/2015;2,633
56;USD2BRL;BMFXTWO Index;12/01/2015;2,6645
56;USD2BRL;BMFXTWO Index;09/01/2015;2,6355
56;USD2BRL;BMFXTWO Index;08/01/2015;2,6686
56;USD2BRL;BMFXTWO Index;07/01/2015;2,6943
56;USD2BRL;BMFXTWO Index;06/01/2015;2,6984
56;USD2BRL;BMFXTWO Index;05/01/2015;2,7297
56;USD2BRL;BMFXTWO Index;02/01/2015;2,696
56;USD2BRL;BMFXTWO Index;30/12/2014;2,657
56;USD2BRL;BMFXTWO Index;29/12/2014;2,7042
56;USD2BRL;BMFXTWO Index;26/12/2014;2,6764
56;USD2BRL;BMFXTWO Index;23/12/2014;2,7045
56;USD2BRL;BMFXTWO Index;22/12/2014;2,6577
56;USD2BRL;BMFXTWO Index;19/12/2014;2,6638
56;USD2BRL;BMFXTWO Index;18/12/2014;2,6516
56;USD2BRL;BMFXTWO Index;17/12/2014;2,6957
56;USD2BRL;BMFXTWO Index;16/12/2014;2,7373
56;USD2BRL;BMFXTWO Index;15/12/2014;2,6894
56;USD2BRL;BMFXTWO Index;12/12/2014;2,6627
56;USD2BRL;BMFXTWO Index;11/12/2014;2,6444
56;USD2BRL;BMFXTWO Index;10/12/2014;2,6097
56;USD2BRL;BMFXTWO Index;09/12/2014;2,6
56;USD2BRL;BMFXTWO Index;08/12/2014;2,614
56;USD2BRL;BMFXTWO Index;05/12/2014;2,5939
56;USD2BRL;BMFXTWO Index;04/12/2014;2,5868
56;USD2BRL;BMFXTWO Index;03/12/2014;2,5539
56;USD2BRL;BMFXTWO Index;02/12/2014;2,5771
56;USD2BRL;BMFXTWO Index;01/12/2014;2,5596
56;USD2BRL;BMFXTWO Index;28/11/2014;2,5778
56;USD2BRL;BMFXTWO Index;27/11/2014;2,5121
56;USD2BRL;BMFXTWO Index;26/11/2014;2,4973
56;USD2BRL;BMFXTWO Index;25/11/2014;2,5334
56;USD2BRL;BMFXTWO Index;24/11/2014;2,5508
56;USD2BRL;BMFXTWO Index;21/11/2014;2,5261
56;USD2BRL;BMFXTWO Index;19/11/2014;2,5762
56;USD2BRL;BMFXTWO Index;18/11/2014;2,5901
56;USD2BRL;BMFXTWO Index;17/11/2014;2,6034
56;USD2BRL;BMFXTWO Index;14/11/2014;2,602
56;USD2BRL;BMFXTWO Index;13/11/2014;2,5944
56;USD2BRL;BMFXTWO Index;12/11/2014;2,5553
56;USD2BRL;BMFXTWO Index;11/11/2014;2,5628
56;USD2BRL;BMFXTWO Index;10/11/2014;2,55
56;USD2BRL;BMFXTWO Index;07/11/2014;2,5716
56;USD2BRL;BMFXTWO Index;06/11/2014;2,5568
56;USD2BRL;BMFXTWO Index;05/11/2014;2,5112
56;USD2BRL;BMFXTWO Index;04/11/2014;2,5122
56;USD2BRL;BMFXTWO Index;03/11/2014;2,5005
56;USD2BRL;BMFXTWO Index;31/10/2014;2,4575
56;USD2BRL;BMFXTWO Index;30/10/2014;2,3974
56;USD2BRL;BMFXTWO Index;29/10/2014;2,4445
56;USD2BRL;BMFXTWO Index;28/10/2014;2,4845
56;USD2BRL;BMFXTWO Index;27/10/2014;2,5182
56;USD2BRL;BMFXTWO Index;24/10/2014;2,4638
56;USD2BRL;BMFXTWO Index;23/10/2014;2,5108
56;USD2BRL;BMFXTWO Index;22/10/2014;2,4882
56;USD2BRL;BMFXTWO Index;21/10/2014;2,4759
56;USD2BRL;BMFXTWO Index;20/10/2014;2,46
56;USD2BRL;BMFXTWO Index;17/10/2014;2,4414
56;USD2BRL;BMFXTWO Index;16/10/2014;2,4658
56;USD2BRL;BMFXTWO Index;15/10/2014;2,4368
56;USD2BRL;BMFXTWO Index;14/10/2014;2,4022
56;USD2BRL;BMFXTWO Index;13/10/2014;2,382
56;USD2BRL;BMFXTWO Index;10/10/2014;2,4055
56;USD2BRL;BMFXTWO Index;09/10/2014;2,3959
56;USD2BRL;BMFXTWO Index;08/10/2014;2,3817
56;USD2BRL;BMFXTWO Index;07/10/2014;2,3969
56;USD2BRL;BMFXTWO Index;06/10/2014;2,4303
56;USD2BRL;BMFXTWO Index;03/10/2014;2,4708
56;USD2BRL;BMFXTWO Index;02/10/2014;2,475
56;USD2BRL;BMFXTWO Index;01/10/2014;2,4802
56;USD2BRL;BMFXTWO Index;30/09/2014;2,4493
56;USD2BRL;BMFXTWO Index;29/09/2014;2,4515
56;USD2BRL;BMFXTWO Index;26/09/2014;2,4155
56;USD2BRL;BMFXTWO Index;25/09/2014;2,4274
56;USD2BRL;BMFXTWO Index;24/09/2014;2,3977
56;USD2BRL;BMFXTWO Index;23/09/2014;2,4108
56;USD2BRL;BMFXTWO Index;22/09/2014;2,3961
56;USD2BRL;BMFXTWO Index;19/09/2014;2,3829
56;USD2BRL;BMFXTWO Index;18/09/2014;2,3606
56;USD2BRL;BMFXTWO Index;17/09/2014;2,341
56;USD2BRL;BMFXTWO Index;16/09/2014;2,3248
56;USD2BRL;BMFXTWO Index;15/09/2014;2,3388
56;USD2BRL;BMFXTWO Index;12/09/2014;2,3416
56;USD2BRL;BMFXTWO Index;11/09/2014;2,2861
56;USD2BRL;BMFXTWO Index;10/09/2014;2,2915
56;USD2BRL;BMFXTWO Index;09/09/2014;2,2827
56;USD2BRL;BMFXTWO Index;08/09/2014;2,2685
56;USD2BRL;BMFXTWO Index;05/09/2014;2,243
56;USD2BRL;BMFXTWO Index;04/09/2014;2,2412
56;USD2BRL;BMFXTWO Index;03/09/2014;2,233
56;USD2BRL;BMFXTWO Index;02/09/2014;2,2449
56;USD2BRL;BMFXTWO Index;01/09/2014;2,2433
56;USD2BRL;BMFXTWO Index;29/08/2014;2,2396
56;USD2BRL;BMFXTWO Index;28/08/2014;2,241
56;USD2BRL;BMFXTWO Index;27/08/2014;2,2622
56;USD2BRL;BMFXTWO Index;26/08/2014;2,2684
56;USD2BRL;BMFXTWO Index;25/08/2014;2,2884
56;USD2BRL;BMFXTWO Index;22/08/2014;2,2819
56;USD2BRL;BMFXTWO Index;21/08/2014;2,2587
56;USD2BRL;BMFXTWO Index;20/08/2014;2,2587
56;USD2BRL;BMFXTWO Index;19/08/2014;2,2486
56;USD2BRL;BMFXTWO Index;18/08/2014;2,2576
56;USD2BRL;BMFXTWO Index;15/08/2014;2,2642
56;USD2BRL;BMFXTWO Index;14/08/2014;2,2682
56;USD2BRL;BMFXTWO Index;13/08/2014;2,2764
56;USD2BRL;BMFXTWO Index;12/08/2014;2,2746
56;USD2BRL;BMFXTWO Index;11/08/2014;2,2786
56;USD2BRL;BMFXTWO Index;08/08/2014;2,2838
56;USD2BRL;BMFXTWO Index;07/08/2014;2,2926
56;USD2BRL;BMFXTWO Index;06/08/2014;2,2762
56;USD2BRL;BMFXTWO Index;05/08/2014;2,2818
56;USD2BRL;BMFXTWO Index;04/08/2014;2,2625
56;USD2BRL;BMFXTWO Index;01/08/2014;2,2591
56;USD2BRL;BMFXTWO Index;31/07/2014;2,2656
56;USD2BRL;BMFXTWO Index;30/07/2014;2,2468
56;USD2BRL;BMFXTWO Index;28/07/2014;2,2251
56;USD2BRL;BMFXTWO Index;25/07/2014;2,2281
56;USD2BRL;BMFXTWO Index;24/07/2014;2,22
56;USD2BRL;BMFXTWO Index;23/07/2014;2,2204
56;USD2BRL;BMFXTWO Index;22/07/2014;2,2107
56;USD2BRL;BMFXTWO Index;21/07/2014;2,2234
56;USD2BRL;BMFXTWO Index;18/07/2014;2,2283
56;USD2BRL;BMFXTWO Index;17/07/2014;2,2431
56;USD2BRL;BMFXTWO Index;16/07/2014;2,2254
56;USD2BRL;BMFXTWO Index;15/07/2014;2,2185
56;USD2BRL;BMFXTWO Index;14/07/2014;2,2148
56;USD2BRL;BMFXTWO Index;11/07/2014;2,2223
56;USD2BRL;BMFXTWO Index;10/07/2014;2,2201
56;USD2BRL;BMFXTWO Index;08/07/2014;2,2149
56;USD2BRL;BMFXTWO Index;07/07/2014;2,222
56;USD2BRL;BMFXTWO Index;04/07/2014;2,2127
56;USD2BRL;BMFXTWO Index;03/07/2014;2,2133
56;USD2BRL;BMFXTWO Index;02/07/2014;2,2206
56;USD2BRL;BMFXTWO Index;01/07/2014;2,2014
56;USD2BRL;BMFXTWO Index;30/06/2014;2,2128
56;USD2BRL;BMFXTWO Index;27/06/2014;2,2023
56;USD2BRL;BMFXTWO Index;26/06/2014;2,2069
56;USD2BRL;BMFXTWO Index;25/06/2014;2,2081
56;USD2BRL;BMFXTWO Index;24/06/2014;2,2241
56;USD2BRL;BMFXTWO Index;23/06/2014;2,218
56;USD2BRL;BMFXTWO Index;20/06/2014;2,2313
56;USD2BRL;BMFXTWO Index;18/06/2014;2,2342
56;USD2BRL;BMFXTWO Index;17/06/2014;2,2608
56;USD2BRL;BMFXTWO Index;16/06/2014;2,2341
56;USD2BRL;BMFXTWO Index;13/06/2014;2,2292
56;USD2BRL;BMFXTWO Index;11/06/2014;2,2351
56;USD2BRL;BMFXTWO Index;10/06/2014;2,2257
56;USD2BRL;BMFXTWO Index;09/06/2014;2,2292
56;USD2BRL;BMFXTWO Index;06/06/2014;2,2488
56;USD2BRL;BMFXTWO Index;05/06/2014;2,2687
56;USD2BRL;BMFXTWO Index;04/06/2014;2,28
56;USD2BRL;BMFXTWO Index;03/06/2014;2,2779
56;USD2BRL;BMFXTWO Index;02/06/2014;2,2698
56;USD2BRL;BMFXTWO Index;30/05/2014;2,2439
56;USD2BRL;BMFXTWO Index;29/05/2014;2,2214
56;USD2BRL;BMFXTWO Index;28/05/2014;2,2372
56;USD2BRL;BMFXTWO Index;27/05/2014;2,2394
56;USD2BRL;BMFXTWO Index;26/05/2014;2,2256
56;USD2BRL;BMFXTWO Index;23/05/2014;2,2225
56;USD2BRL;BMFXTWO Index;22/05/2014;2,217
56;USD2BRL;BMFXTWO Index;21/05/2014;2,2182
56;USD2BRL;BMFXTWO Index;20/05/2014;2,2182
56;USD2BRL;BMFXTWO Index;19/05/2014;2,2095
56;USD2BRL;BMFXTWO Index;16/05/2014;2,2135
56;USD2BRL;BMFXTWO Index;15/05/2014;2,2202
56;USD2BRL;BMFXTWO Index;14/05/2014;2,2054
56;USD2BRL;BMFXTWO Index;13/05/2014;2,2104
56;USD2BRL;BMFXTWO Index;12/05/2014;2,2179
56;USD2BRL;BMFXTWO Index;09/05/2014;2,2197
56;USD2BRL;BMFXTWO Index;08/05/2014;2,2034
56;USD2BRL;BMFXTWO Index;07/05/2014;2,219
56;USD2BRL;BMFXTWO Index;06/05/2014;2,2252
56;USD2BRL;BMFXTWO Index;05/05/2014;2,2443
56;USD2BRL;BMFXTWO Index;02/05/2014;2,2232
56;USD2BRL;BMFXTWO Index;30/04/2014;2,2359
56;USD2BRL;BMFXTWO Index;29/04/2014;2,2288
56;USD2BRL;BMFXTWO Index;28/04/2014;2,2273
56;USD2BRL;BMFXTWO Index;25/04/2014;2,2433
56;USD2BRL;BMFXTWO Index;24/04/2014;2,2215
56;USD2BRL;BMFXTWO Index;23/04/2014;2,2251
56;USD2BRL;BMFXTWO Index;22/04/2014;2,2431
56;USD2BRL;BMFXTWO Index;17/04/2014;2,2428
56;USD2BRL;BMFXTWO Index;16/04/2014;2,2418
56;USD2BRL;BMFXTWO Index;15/04/2014;2,2377
56;USD2BRL;BMFXTWO Index;14/04/2014;2,2143
56;USD2BRL;BMFXTWO Index;11/04/2014;2,2134
56;USD2BRL;BMFXTWO Index;10/04/2014;2,1902
56;USD2BRL;BMFXTWO Index;09/04/2014;2,1942
56;USD2BRL;BMFXTWO Index;08/04/2014;2,2036
56;USD2BRL;BMFXTWO Index;07/04/2014;2,2189
56;USD2BRL;BMFXTWO Index;04/04/2014;2,2416
56;USD2BRL;BMFXTWO Index;03/04/2014;2,2825
56;USD2BRL;BMFXTWO Index;02/04/2014;2,2726
56;USD2BRL;BMFXTWO Index;01/04/2014;2,2643
56;USD2BRL;BMFXTWO Index;31/03/2014;2,267
56;USD2BRL;BMFXTWO Index;28/03/2014;2,2656
56;USD2BRL;BMFXTWO Index;27/03/2014;2,2646
56;USD2BRL;BMFXTWO Index;26/03/2014;2,3101
56;USD2BRL;BMFXTWO Index;25/03/2014;2,3039
56;USD2BRL;BMFXTWO Index;24/03/2014;2,3198
56;USD2BRL;BMFXTWO Index;21/03/2014;2,3247
56;USD2BRL;BMFXTWO Index;20/03/2014;2,325
56;USD2BRL;BMFXTWO Index;19/03/2014;2,3433
56;USD2BRL;BMFXTWO Index;18/03/2014;2,3402
56;USD2BRL;BMFXTWO Index;17/03/2014;2,3495
56;USD2BRL;BMFXTWO Index;14/03/2014;2,357
56;USD2BRL;BMFXTWO Index;13/03/2014;2,3631
56;USD2BRL;BMFXTWO Index;12/03/2014;2,3585
56;USD2BRL;BMFXTWO Index;11/03/2014;2,3621
56;USD2BRL;BMFXTWO Index;10/03/2014;2,3522
56;USD2BRL;BMFXTWO Index;07/03/2014;2,3471
56;USD2BRL;BMFXTWO Index;06/03/2014;2,3212
56;USD2BRL;BMFXTWO Index;05/03/2014;2,3212
56;USD2BRL;BMFXTWO Index;28/02/2014;2,3366
56;USD2BRL;BMFXTWO Index;27/02/2014;2,3257
56;USD2BRL;BMFXTWO Index;26/02/2014;2,3536
56;USD2BRL;BMFXTWO Index;25/02/2014;2,3339
56;USD2BRL;BMFXTWO Index;24/02/2014;2,3409
56;USD2BRL;BMFXTWO Index;21/02/2014;2,3535
56;USD2BRL;BMFXTWO Index;20/02/2014;2,3703
56;USD2BRL;BMFXTWO Index;19/02/2014;2,3871
56;USD2BRL;BMFXTWO Index;18/02/2014;2,3914
56;USD2BRL;BMFXTWO Index;17/02/2014;2,3844
56;USD2BRL;BMFXTWO Index;14/02/2014;2,3874
56;USD2BRL;BMFXTWO Index;13/02/2014;2,4091
56;USD2BRL;BMFXTWO Index;12/02/2014;2,4204
56;USD2BRL;BMFXTWO Index;11/02/2014;2,4065
56;USD2BRL;BMFXTWO Index;10/02/2014;2,3987
56;USD2BRL;BMFXTWO Index;07/02/2014;2,3838
56;USD2BRL;BMFXTWO Index;06/02/2014;2,3892
56;USD2BRL;BMFXTWO Index;05/02/2014;2,3979
56;USD2BRL;BMFXTWO Index;04/02/2014;2,4087
56;USD2BRL;BMFXTWO Index;03/02/2014;2,4307
56;USD2BRL;BMFXTWO Index;31/01/2014;2,4102
56;USD2BRL;BMFXTWO Index;30/01/2014;2,4109
56;USD2BRL;BMFXTWO Index;29/01/2014;2,4377
56;USD2BRL;BMFXTWO Index;28/01/2014;2,4256
56;USD2BRL;BMFXTWO Index;27/01/2014;2,4197
56;USD2BRL;BMFXTWO Index;24/01/2014;2,4077
56;USD2BRL;BMFXTWO Index;23/01/2014;2,3951
56;USD2BRL;BMFXTWO Index;22/01/2014;2,3718
56;USD2BRL;BMFXTWO Index;21/01/2014;2,3609
56;USD2BRL;BMFXTWO Index;20/01/2014;2,3369
56;USD2BRL;BMFXTWO Index;17/01/2014;2,3513
56;USD2BRL;BMFXTWO Index;16/01/2014;2,3665
56;USD2BRL;BMFXTWO Index;15/01/2014;2,3488
56;USD2BRL;BMFXTWO Index;14/01/2014;2,3541
56;USD2BRL;BMFXTWO Index;13/01/2014;2,3583
56;USD2BRL;BMFXTWO Index;10/01/2014;2,3688
56;USD2BRL;BMFXTWO Index;09/01/2014;2,4002
56;USD2BRL;BMFXTWO Index;08/01/2014;2,3878
56;USD2BRL;BMFXTWO Index;07/01/2014;2,3713
56;USD2BRL;BMFXTWO Index;06/01/2014;2,3777
56;USD2BRL;BMFXTWO Index;03/01/2014;2,3828
56;USD2BRL;BMFXTWO Index;02/01/2014;2,3985
56;USD2BRL;BMFXTWO Index;30/12/2013;2,36
56;USD2BRL;BMFXTWO Index;27/12/2013;2,3469
56;USD2BRL;BMFXTWO Index;26/12/2013;2,3559
56;USD2BRL;BMFXTWO Index;23/12/2013;2,3645
56;USD2BRL;BMFXTWO Index;20/12/2013;2,3785
56;USD2BRL;BMFXTWO Index;19/12/2013;2,3538
56;USD2BRL;BMFXTWO Index;18/12/2013;2,3448
56;USD2BRL;BMFXTWO Index;17/12/2013;2,3197
56;USD2BRL;BMFXTWO Index;16/12/2013;2,3266
56;USD2BRL;BMFXTWO Index;13/12/2013;2,3384
56;USD2BRL;BMFXTWO Index;12/12/2013;2,3435
56;USD2BRL;BMFXTWO Index;11/12/2013;2,3364
56;USD2BRL;BMFXTWO Index;10/12/2013;2,3097
56;USD2BRL;BMFXTWO Index;09/12/2013;2,322
56;USD2BRL;BMFXTWO Index;06/12/2013;2,329
56;USD2BRL;BMFXTWO Index;05/12/2013;2,359
56;USD2BRL;BMFXTWO Index;04/12/2013;2,3787
56;USD2BRL;BMFXTWO Index;03/12/2013;2,3742
56;USD2BRL;BMFXTWO Index;02/12/2013;2,354
56;USD2BRL;BMFXTWO Index;29/11/2013;2,334
56;USD2BRL;BMFXTWO Index;28/11/2013;2,3301
56;USD2BRL;BMFXTWO Index;27/11/2013;2,3105
56;USD2BRL;BMFXTWO Index;26/11/2013;2,2967
56;USD2BRL;BMFXTWO Index;25/11/2013;2,2879
56;USD2BRL;BMFXTWO Index;22/11/2013;2,287
56;USD2BRL;BMFXTWO Index;21/11/2013;2,3011
56;USD2BRL;BMFXTWO Index;19/11/2013;2,2658
56;USD2BRL;BMFXTWO Index;18/11/2013;2,2677
56;USD2BRL;BMFXTWO Index;14/11/2013;2,3169
56;USD2BRL;BMFXTWO Index;13/11/2013;2,3279
56;USD2BRL;BMFXTWO Index;12/11/2013;2,3331
56;USD2BRL;BMFXTWO Index;11/11/2013;2,3383
56;USD2BRL;BMFXTWO Index;08/11/2013;2,3117
56;USD2BRL;BMFXTWO Index;07/11/2013;2,3018
56;USD2BRL;BMFXTWO Index;06/11/2013;2,2802
56;USD2BRL;BMFXTWO Index;05/11/2013;2,2812
56;USD2BRL;BMFXTWO Index;04/11/2013;2,2451
56;USD2BRL;BMFXTWO Index;01/11/2013;2,2585
56;USD2BRL;BMFXTWO Index;31/10/2013;2,2307
56;USD2BRL;BMFXTWO Index;30/10/2013;2,1844
56;USD2BRL;BMFXTWO Index;29/10/2013;2,1807
56;USD2BRL;BMFXTWO Index;28/10/2013;2,1858
56;USD2BRL;BMFXTWO Index;25/10/2013;2,1872
56;USD2BRL;BMFXTWO Index;24/10/2013;2,2022
56;USD2BRL;BMFXTWO Index;23/10/2013;2,1854
56;USD2BRL;BMFXTWO Index;22/10/2013;2,1714
56;USD2BRL;BMFXTWO Index;21/10/2013;2,1766
56;USD2BRL;BMFXTWO Index;18/10/2013;2,1742
56;USD2BRL;BMFXTWO Index;17/10/2013;2,1637
56;USD2BRL;BMFXTWO Index;16/10/2013;2,1723
56;USD2BRL;BMFXTWO Index;15/10/2013;2,1854
56;USD2BRL;BMFXTWO Index;14/10/2013;2,1756
56;USD2BRL;BMFXTWO Index;11/10/2013;2,1793
56;USD2BRL;BMFXTWO Index;10/10/2013;2,1782
56;USD2BRL;BMFXTWO Index;09/10/2013;2,2053
56;USD2BRL;BMFXTWO Index;08/10/2013;2,2053
56;USD2BRL;BMFXTWO Index;07/10/2013;2,2052
56;USD2BRL;BMFXTWO Index;04/10/2013;2,2075
56;USD2BRL;BMFXTWO Index;03/10/2013;2,2034
56;USD2BRL;BMFXTWO Index;02/10/2013;2,2008
56;USD2BRL;BMFXTWO Index;01/10/2013;2,2264
56;USD2BRL;BMFXTWO Index;30/09/2013;2,2141
56;USD2BRL;BMFXTWO Index;27/09/2013;2,2574
56;USD2BRL;BMFXTWO Index;26/09/2013;2,2433
56;USD2BRL;BMFXTWO Index;25/09/2013;2,2277
56;USD2BRL;BMFXTWO Index;24/09/2013;2,1957
56;USD2BRL;BMFXTWO Index;23/09/2013;2,2023
56;USD2BRL;BMFXTWO Index;20/09/2013;2,2146
56;USD2BRL;BMFXTWO Index;19/09/2013;2,2008
56;USD2BRL;BMFXTWO Index;18/09/2013;2,2102
56;USD2BRL;BMFXTWO Index;17/09/2013;2,258
56;USD2BRL;BMFXTWO Index;16/09/2013;2,2792
56;USD2BRL;BMFXTWO Index;13/09/2013;2,2816
56;USD2BRL;BMFXTWO Index;12/09/2013;2,2764
56;USD2BRL;BMFXTWO Index;11/09/2013;2,2727
56;USD2BRL;BMFXTWO Index;10/09/2013;2,2845
56;USD2BRL;BMFXTWO Index;09/09/2013;2,2758
56;USD2BRL;BMFXTWO Index;06/09/2013;2,2936
56;USD2BRL;BMFXTWO Index;05/09/2013;2,334
56;USD2BRL;BMFXTWO Index;04/09/2013;2,3628
56;USD2BRL;BMFXTWO Index;03/09/2013;2,3648
56;USD2BRL;BMFXTWO Index;02/09/2013;2,369
56;USD2BRL;BMFXTWO Index;30/08/2013;2,3856
56;USD2BRL;BMFXTWO Index;29/08/2013;2,3744
56;USD2BRL;BMFXTWO Index;28/08/2013;2,3246
56;USD2BRL;BMFXTWO Index;27/08/2013;2,3715
56;USD2BRL;BMFXTWO Index;26/08/2013;2,3825
56;USD2BRL;BMFXTWO Index;23/08/2013;2,3583
56;USD2BRL;BMFXTWO Index;22/08/2013;2,4421
56;USD2BRL;BMFXTWO Index;21/08/2013;2,4443
56;USD2BRL;BMFXTWO Index;20/08/2013;2,3953
56;USD2BRL;BMFXTWO Index;19/08/2013;2,4088
56;USD2BRL;BMFXTWO Index;16/08/2013;2,3906
56;USD2BRL;BMFXTWO Index;15/08/2013;2,3396
56;USD2BRL;BMFXTWO Index;14/08/2013;2,3221
56;USD2BRL;BMFXTWO Index;13/08/2013;2,311
56;USD2BRL;BMFXTWO Index;12/08/2013;2,2842
56;USD2BRL;BMFXTWO Index;09/08/2013;2,2722
56;USD2BRL;BMFXTWO Index;08/08/2013;2,2786
56;USD2BRL;BMFXTWO Index;07/08/2013;2,3054
56;USD2BRL;BMFXTWO Index;06/08/2013;2,2965
56;USD2BRL;BMFXTWO Index;05/08/2013;2,3017
56;USD2BRL;BMFXTWO Index;02/08/2013;2,2808
56;USD2BRL;BMFXTWO Index;01/08/2013;2,2998
56;USD2BRL;BMFXTWO Index;31/07/2013;2,2804
56;USD2BRL;BMFXTWO Index;30/07/2013;2,2763
56;USD2BRL;BMFXTWO Index;29/07/2013;2,2655
56;USD2BRL;BMFXTWO Index;26/07/2013;2,252
56;USD2BRL;BMFXTWO Index;25/07/2013;2,2567
56;USD2BRL;BMFXTWO Index;24/07/2013;2,2498
56;USD2BRL;BMFXTWO Index;23/07/2013;2,2199
56;USD2BRL;BMFXTWO Index;22/07/2013;2,2367
56;USD2BRL;BMFXTWO Index;19/07/2013;2,2357
56;USD2BRL;BMFXTWO Index;18/07/2013;2,224
56;USD2BRL;BMFXTWO Index;17/07/2013;2,2326
56;USD2BRL;BMFXTWO Index;16/07/2013;2,2523
56;USD2BRL;BMFXTWO Index;15/07/2013;2,2277
56;USD2BRL;BMFXTWO Index;12/07/2013;2,2698
56;USD2BRL;BMFXTWO Index;11/07/2013;2,2629
56;USD2BRL;BMFXTWO Index;10/07/2013;2,2739
56;USD2BRL;BMFXTWO Index;09/07/2013;2,2594
56;USD2BRL;BMFXTWO Index;08/07/2013;2,2594
56;USD2BRL;BMFXTWO Index;05/07/2013;2,2525
56;USD2BRL;BMFXTWO Index;04/07/2013;2,2664
56;USD2BRL;BMFXTWO Index;03/07/2013;2,2661
56;USD2BRL;BMFXTWO Index;02/07/2013;2,251
56;USD2BRL;BMFXTWO Index;01/07/2013;2,2267
56;USD2BRL;BMFXTWO Index;28/06/2013;2,2282
56;USD2BRL;BMFXTWO Index;27/06/2013;2,1842
56;USD2BRL;BMFXTWO Index;26/06/2013;2,1906
56;USD2BRL;BMFXTWO Index;25/06/2013;2,2125
56;USD2BRL;BMFXTWO Index;24/06/2013;2,2289
56;USD2BRL;BMFXTWO Index;21/06/2013;2,2446
56;USD2BRL;BMFXTWO Index;20/06/2013;2,2677
56;USD2BRL;BMFXTWO Index;19/06/2013;2,1877
56;USD2BRL;BMFXTWO Index;18/06/2013;2,1727
56;USD2BRL;BMFXTWO Index;17/06/2013;2,1665
56;USD2BRL;BMFXTWO Index;14/06/2013;2,145
56;USD2BRL;BMFXTWO Index;13/06/2013;2,1443
56;USD2BRL;BMFXTWO Index;12/06/2013;2,1498
56;USD2BRL;BMFXTWO Index;11/06/2013;2,1368
56;USD2BRL;BMFXTWO Index;10/06/2013;2,146
56;USD2BRL;BMFXTWO Index;07/06/2013;2,1399
56;USD2BRL;BMFXTWO Index;06/06/2013;2,1271
56;USD2BRL;BMFXTWO Index;05/06/2013;2,1368
56;USD2BRL;BMFXTWO Index;04/06/2013;2,138
56;USD2BRL;BMFXTWO Index;03/06/2013;2,1279
56;USD2BRL;BMFXTWO Index;31/05/2013;2,1419
56;USD2BRL;BMFXTWO Index;29/05/2013;2,1092
56;USD2BRL;BMFXTWO Index;28/05/2013;2,0707
56;USD2BRL;BMFXTWO Index;27/05/2013;2,0543
56;USD2BRL;BMFXTWO Index;24/05/2013;2,0487
56;USD2BRL;BMFXTWO Index;23/05/2013;2,0452
56;USD2BRL;BMFXTWO Index;22/05/2013;2,0458
56;USD2BRL;BMFXTWO Index;21/05/2013;2,0364
56;USD2BRL;BMFXTWO Index;20/05/2013;2,0381
56;USD2BRL;BMFXTWO Index;17/05/2013;2,0368
56;USD2BRL;BMFXTWO Index;16/05/2013;2,0251
56;USD2BRL;BMFXTWO Index;15/05/2013;2,0269
56;USD2BRL;BMFXTWO Index;14/05/2013;2,0143
56;USD2BRL;BMFXTWO Index;13/05/2013;2,0091
56;USD2BRL;BMFXTWO Index;10/05/2013;2,025
56;USD2BRL;BMFXTWO Index;09/05/2013;2,0076
56;USD2BRL;BMFXTWO Index;08/05/2013;2,0039
56;USD2BRL;BMFXTWO Index;07/05/2013;2,0071
56;USD2BRL;BMFXTWO Index;06/05/2013;2,0129
56;USD2BRL;BMFXTWO Index;03/05/2013;2,0104
56;USD2BRL;BMFXTWO Index;02/05/2013;2,0135
56;USD2BRL;BMFXTWO Index;30/04/2013;2,0016
56;USD2BRL;BMFXTWO Index;29/04/2013;2,0054
56;USD2BRL;BMFXTWO Index;26/04/2013;1,9992
56;USD2BRL;BMFXTWO Index;25/04/2013;2,0077
56;USD2BRL;BMFXTWO Index;24/04/2013;2,0157
56;USD2BRL;BMFXTWO Index;23/04/2013;2,0257
56;USD2BRL;BMFXTWO Index;22/04/2013;2,0192
56;USD2BRL;BMFXTWO Index;19/04/2013;2,0098
56;USD2BRL;BMFXTWO Index;18/04/2013;2,0197
56;USD2BRL;BMFXTWO Index;17/04/2013;2,0017
56;USD2BRL;BMFXTWO Index;16/04/2013;1,9948
56;USD2BRL;BMFXTWO Index;15/04/2013;1,9826
56;USD2BRL;BMFXTWO Index;12/04/2013;1,9694
56;USD2BRL;BMFXTWO Index;11/04/2013;1,974
56;USD2BRL;BMFXTWO Index;10/04/2013;1,9766
56;USD2BRL;BMFXTWO Index;09/04/2013;1,9812
